latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
32.36068,-116.76772,327.2,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,253.1,8.7,N
32.3628,-116.79842,321.3,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,257.5,22.2,N
32.36185,-116.7935,352.2,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,264.6,22.2,N
32.36094,-116.78879,320.1,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,285.9,56.9,N
32.36,-116.78398,345,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,278.9,56.9,N
32.35907,-116.77912,353.3,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,264.3,8.7,N
32.35811,-116.77422,321,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,250.1,8.7,N
32.3592,-116.79955,341,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,259.2,22.2,N
32.35824,-116.79461,351.7,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,275.2,22.2,N
32.35734,-116.78995,343.4,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,283.4,56.9,N
32.35643,-116.78521,345.5,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,261.2,56.9,N
32.35761,-116.81106,346.9,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,259.8,12.3,N
32.3566,-116.80584,367,0.49,0.4,2020-12-08,0948,1,high,2.0NRT,261.6,12.3,N
32.35561,-116.80074,356,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,263.8,18,N
32.35465,-116.79575,367,0.49,0.4,2020-12-08,0948,1,high,2.0NRT,268,18,N
32.35372,-116.79099,348.8,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,262.2,14.8,N
32.35597,-116.82227,341.5,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,259.6,9.2,N
32.35499,-116.81721,351.3,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,260.5,9.2,N
32.35399,-116.81208,354.7,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,262.5,12.3,N
32.35299,-116.80689,348.3,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,262.1,12.3,N
32.35198,-116.80174,354,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,268.6,18,N
32.351,-116.79666,333.9,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,261.4,18,N
32.3533,-116.82816,321.8,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,256.8,6,N
32.35234,-116.82321,342.1,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,257.1,10.9,N
32.35038,-116.8131,323.2,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,258.3,4.9,N
32.34937,-116.8079,324.4,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,261.5,4.9,N
32.34834,-116.80266,324.3,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,261.2,7.7,N
32.32738,-116.71464,320.6,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,250,3.6,N
32.32899,-116.71595,328.2,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,251.8,5.7,N
32.32665,-116.76404,325.2,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,264.5,5.2,N
32.32574,-116.75925,328,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,261.1,5.2,N
32.32483,-116.75445,326.2,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,256.1,8.9,N
32.32095,-116.73412,328.3,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,246.6,6.2,N
32.32397,-116.77009,330.9,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,265,5,N
32.32305,-116.76523,335.2,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,264.6,7.2,N
32.32212,-116.76038,344.6,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,260.3,7.2,N
32.3212,-116.75552,353.7,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,254.3,10.6,N
32.32025,-116.75051,326,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,245.9,10.6,N
32.33659,-116.85654,337.6,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,253.1,9.8,N
32.33562,-116.85143,352.7,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,258,9.8,N
32.33464,-116.84628,331.6,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,254.9,10.6,N
32.33365,-116.84103,367,0.49,0.4,2020-12-08,0948,1,high,2.0NRT,262.4,10.6,N
32.33266,-116.83579,346.9,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,261.7,14.2,N
32.3213,-116.77606,322.5,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,262.2,5,N
32.32037,-116.77125,339.4,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,265.6,5,N
32.31947,-116.76649,340,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,261,7.2,N
32.31856,-116.76173,348.2,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,255.4,7.2,N
32.3176,-116.75674,355.6,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,254.1,10.6,N
32.3166,-116.7515,321.7,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,244.9,10.6,N
32.33297,-116.85754,337,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,253.3,6.1,N
32.332,-116.85245,348.1,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,258.1,6.1,N
32.33102,-116.84727,352.5,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,263.4,39.7,N
32.33004,-116.84204,322.1,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,281.4,39.7,N
32.32904,-116.83682,347.5,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,261.7,6.7,N
32.32807,-116.8317,326.6,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,259.4,6.7,N
32.31858,-116.78189,321,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,259.1,5.6,N
32.31765,-116.77703,335,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,262.5,5.5,N
32.31676,-116.77235,334.6,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,258.8,5.5,N
32.31589,-116.76777,322.2,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,250.4,8.5,N
32.31502,-116.76323,348.9,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,249.7,8.5,N
32.31404,-116.75813,350.7,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,248.3,15.2,N
32.32838,-116.85343,326.8,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,258.1,6.1,N
32.32741,-116.8483,340.6,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,259,39.7,N
32.32642,-116.84313,354.6,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,262.3,39.7,N
32.32544,-116.83793,342.6,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,259.5,6.7,N
32.32447,-116.83286,323.1,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,257.5,6.7,N
32.31779,-116.79779,332.8,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,259.2,5.2,N
32.31684,-116.79282,322.7,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,256.8,5.2,N
32.31589,-116.7878,333.8,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,258.1,5.6,N
32.31492,-116.78275,345.8,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,263.2,5.6,N
32.31399,-116.77788,347.7,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,262.6,5.5,N
32.31313,-116.77334,326.7,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,256.7,5.5,N
32.32763,-116.86947,342.4,0.48,0.4,2020-12-08,0948,1,nominal,2.0NRT,250.1,5.2,N
32.32668,-116.86447,331.6,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,253.2,5.2,N
32.32572,-116.85944,330.6,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,261.1,3.6,N
32.32476,-116.85442,323.5,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,257.9,3.6,N
32.3238,-116.84933,320.7,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,254,5.4,N
32.32282,-116.84422,334.5,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,255.6,5.4,N
32.32183,-116.83904,325.6,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,255.5,9.4,N
32.31605,-116.80868,330.7,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,258.8,11.2,N
32.31512,-116.80379,336.4,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,260.3,11.2,N
32.31418,-116.79888,330.4,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,257.5,6.6,N
32.31322,-116.79387,325.1,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,256.5,6.6,N
32.31224,-116.78871,344.7,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,259.6,13.5,N
32.31126,-116.78357,355.7,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,265,13.5,N
32.31031,-116.77863,352.4,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,263.7,7.8,N
32.30944,-116.77408,337.6,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,258,7.8,N
32.32586,-116.88022,322.6,0.48,0.4,2020-12-08,0948,1,nominal,2.0NRT,246.5,4.5,N
32.32492,-116.87524,324.1,0.48,0.4,2020-12-08,0948,1,nominal,2.0NRT,247.2,4.5,N
32.32397,-116.8703,333.5,0.48,0.4,2020-12-08,0948,1,nominal,2.0NRT,253.2,5.2,N
32.32303,-116.8653,341.7,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,261.5,5.2,N
32.32208,-116.86033,333.6,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,263,3.6,N
32.32114,-116.85538,323.4,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,257.2,3.6,N
32.31627,-116.82985,321,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,254.7,4.1,N
32.3153,-116.82473,325.4,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,253.1,4.1,N
32.31432,-116.81958,327.5,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,253.3,11.5,N
32.31334,-116.81448,352.1,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,260.6,11.5,N
32.3124,-116.80956,355.9,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,261.8,11.2,N
32.31148,-116.80472,355.3,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,263.9,11.2,N
32.31054,-116.7998,356,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,262.1,6.6,N
32.30957,-116.79475,326.2,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,254.6,6.6,N
32.30857,-116.78949,343.8,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,256.1,13.5,N
32.30758,-116.78435,353.4,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,258.4,13.5,N
32.30664,-116.77939,330.4,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,258.7,7.8,N
32.32416,-116.89123,321,0.48,0.4,2020-12-08,0948,1,nominal,2.0NRT,247.2,9.8,N
32.32318,-116.88611,367,0.48,0.4,2020-12-08,0948,1,high,2.0NRT,251.5,9.8,N
32.32221,-116.88101,367,0.48,0.4,2020-12-08,0948,1,high,2.0NRT,254.1,13.1,N
32.32127,-116.87605,341.9,0.48,0.4,2020-12-08,0948,1,nominal,2.0NRT,259.2,13.1,N
32.32032,-116.87111,351.8,0.48,0.4,2020-12-08,0948,1,nominal,2.0NRT,265.1,7.8,N
32.31938,-116.86615,345.8,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,265.5,7.8,N
32.31844,-116.86121,355.1,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,266.1,6.7,N
32.3175,-116.8563,321.9,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,253.2,6.7,N
32.3146,-116.84106,327.2,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,252.6,5.5,N
32.31361,-116.83586,345.1,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,258.7,5.5,N
32.31263,-116.83076,353.9,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,261,28.7,N
32.31165,-116.82559,367,0.49,0.4,2020-12-08,0948,1,high,2.0NRT,259.7,28.7,N
32.31066,-116.82041,354.2,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,259.1,32.2,N
32.30969,-116.81533,349.1,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,274.4,32.2,N
32.30874,-116.81039,338.8,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,274.6,45.4,N
32.30781,-116.80551,341.2,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,273,45.4,N
32.30686,-116.80057,346.7,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,263.2,22.7,N
32.3205,-116.89197,337.9,0.48,0.4,2020-12-08,0948,1,nominal,2.0NRT,247.8,9.8,N
32.31952,-116.88686,367,0.48,0.4,2020-12-08,0948,1,high,2.0NRT,255,9.8,N
32.31857,-116.88186,355.5,0.48,0.4,2020-12-08,0948,1,nominal,2.0NRT,266.9,13.1,N
32.31762,-116.87688,348.7,0.48,0.4,2020-12-08,0948,1,nominal,2.0NRT,265.3,13.1,N
32.31668,-116.87196,341.8,0.48,0.4,2020-12-08,0948,1,nominal,2.0NRT,262.3,7.8,N
32.31574,-116.86702,349.4,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,259.9,7.8,N
32.3148,-116.86212,331.9,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,251.5,6.7,N
32.31197,-116.84726,322.2,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,252,7.6,N
32.31097,-116.84205,336.6,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,255.1,5.5,N
32.30998,-116.83683,341.7,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,257.9,5.5,N
32.30898,-116.83164,352.1,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,264.2,28.7,N
32.30799,-116.82644,350.7,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,267.2,28.7,N
32.30701,-116.82129,355.3,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,261.5,32.2,N
32.30604,-116.81621,355.1,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,261.3,32.2,N
32.30508,-116.8112,355.2,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,259.6,45.4,N
32.30414,-116.8063,353.2,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,254.2,45.4,N
32.30319,-116.80135,332.4,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,253.3,22.7,N
32.31684,-116.89278,367,0.48,0.4,2020-12-08,0948,1,high,2.0NRT,252.1,11.8,N
32.31589,-116.88775,367,0.48,0.4,2020-12-08,0948,1,high,2.0NRT,261.1,11.8,N
32.31494,-116.88274,355.4,0.48,0.4,2020-12-08,0948,1,nominal,2.0NRT,269.5,8.6,N
32.31398,-116.87776,339.6,0.48,0.4,2020-12-08,0948,1,nominal,2.0NRT,261.8,8.6,N
32.31304,-116.8728,334.4,0.48,0.4,2020-12-08,0948,1,nominal,2.0NRT,252.8,5.2,N
32.3121,-116.86791,327.1,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,247.5,5.2,N
32.31023,-116.85812,325.5,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,247.7,6.2,N
32.30928,-116.85314,352.5,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,255.4,9,N
32.30831,-116.84808,351.6,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,256.6,9,N
32.30733,-116.84296,350.7,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,259.5,18.4,N
32.30534,-116.83256,325.8,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,258.7,5.4,N
32.30434,-116.82729,334.5,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,258.4,5.4,N
32.30336,-116.82217,327.4,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,255.5,4.8,N
32.30239,-116.81709,326.1,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,256.4,4.8,N
32.3132,-116.89359,347.9,0.48,0.4,2020-12-08,0948,1,nominal,2.0NRT,256.8,11.8,N
32.31225,-116.88863,355.1,0.48,0.4,2020-12-08,0948,1,nominal,2.0NRT,265.8,11.8,N
32.3113,-116.88366,353.9,0.48,0.4,2020-12-08,0948,1,nominal,2.0NRT,263.1,8.6,N
32.31035,-116.8787,334.3,0.48,0.4,2020-12-08,0948,1,nominal,2.0NRT,251.1,8.6,N
32.30754,-116.86399,340.7,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,249.7,6.2,N
32.30659,-116.85902,347.1,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,254,6.2,N
32.30563,-116.85398,339.4,0.49,0.4,2020-12-08,0948,1,nominal,2.0NRT,256.9,9,N
32.31052,-116.89951,322,0.48,0.4,2020-12-08,0948,1,nominal,2.0NRT,257,4.2,N
32.30956,-116.89448,353.9,0.48,0.4,2020-12-08,0948,1,nominal,2.0NRT,257.4,10.3,N
32.30862,-116.88952,353.8,0.48,0.4,2020-12-08,0948,1,nominal,2.0NRT,258.1,10.3,N
32.30767,-116.88457,334.2,0.48,0.4,2020-12-08,0948,1,nominal,2.0NRT,249.8,7.6,N
28.68584,-106.09171,295.1,0.79,0.78,2020-12-08,0948,1,nominal,2.0NRT,272,1.3,N
28.68819,-106.08967,296.7,0.79,0.78,2020-12-08,0948,1,nominal,2.0NRT,272.1,1.3,N
28.9306,-110.82629,308.9,0.41,0.6,2020-12-08,0948,1,nominal,2.0NRT,285.2,1.7,N
28.93009,-110.8261,309.4,0.41,0.6,2020-12-08,0948,1,nominal,2.0NRT,284.7,1.6,N
27.37305,-109.43906,309.6,0.54,0.68,2020-12-08,0948,1,nominal,2.0NRT,282,1.1,N
27.37304,-109.43793,310.7,0.54,0.68,2020-12-08,0948,1,nominal,2.0NRT,282.1,0.9,N
44.77834,-118.82092,313,0.4,0.37,2020-12-08,0942,1,nominal,2.0NRT,269.4,1.9,N
44.03099,-118.68584,306.3,0.39,0.36,2020-12-08,0942,1,nominal,2.0NRT,265.5,1.1,N
44.01876,-118.64898,307.9,0.39,0.36,2020-12-08,0942,1,nominal,2.0NRT,265.5,1.3,N
44.48872,-122.40409,295.9,0.5,0.41,2020-12-08,0942,1,nominal,2.0NRT,267.8,1.7,N
44.48495,-122.40446,311.5,0.5,0.41,2020-12-08,0942,1,nominal,2.0NRT,266.9,1.7,N
44.47002,-122.40723,314.8,0.5,0.41,2020-12-08,0942,1,nominal,2.0NRT,268.9,1.2,N
44.46624,-122.40749,327.8,0.5,0.41,2020-12-08,0942,1,nominal,2.0NRT,268.9,4.6,N
42.68714,-111.59137,322.1,0.55,0.42,2020-12-08,0942,1,nominal,2.0NRT,263.1,5.9,N
42.68336,-111.59279,326.5,0.55,0.42,2020-12-08,0942,1,nominal,2.0NRT,263.7,5.9,N
43.84103,-118.83159,320.7,0.39,0.36,2020-12-08,0942,1,nominal,2.0NRT,271.2,3.2,N
43.83759,-118.80777,299,0.39,0.36,2020-12-08,0942,1,nominal,2.0NRT,262.9,0.5,N
43.83704,-118.8277,319.4,0.39,0.36,2020-12-08,0942,1,nominal,2.0NRT,271.2,2,N
43.83304,-118.82383,336.1,0.39,0.36,2020-12-08,0942,1,nominal,2.0NRT,271.9,5.4,N
43.82973,-118.82468,329.1,0.39,0.36,2020-12-08,0942,1,nominal,2.0NRT,275.4,8.4,N
43.82643,-118.82558,332.7,0.39,0.36,2020-12-08,0942,1,nominal,2.0NRT,272,8.4,N
17.98213,-66.42533,337.5,0.39,0.36,2020-12-08,1742,1,nominal,2.0NRT,296.6,2.7,D
18.33158,-70.07983,341.2,0.44,0.38,2020-12-08,1742,1,nominal,2.0NRT,285.1,5.7,D
18.73605,-70.09592,345.5,0.44,0.38,2020-12-08,1742,1,nominal,2.0NRT,286.4,12.2,D
18.91954,-69.65008,342.6,0.42,0.38,2020-12-08,1742,1,nominal,2.0NRT,293.4,14.8,D
18.94777,-69.84292,331.3,0.42,0.38,2020-12-08,1742,1,nominal,2.0NRT,289,2.6,D
19.05882,-72.81396,331,0.39,0.44,2020-12-08,1742,1,nominal,2.0NRT,300.1,3.2,D
19.57994,-70.18893,331.1,0.43,0.38,2020-12-08,1742,1,nominal,2.0NRT,293.8,2.8,D
19.26039,-72.26213,334.1,0.55,0.42,2020-12-08,1742,1,nominal,2.0NRT,300.8,6.3,D
19.66861,-70.59613,330.4,0.45,0.39,2020-12-08,1742,1,nominal,2.0NRT,295,2.9,D
19.57469,-71.18758,332.1,0.48,0.4,2020-12-08,1742,1,nominal,2.0NRT,291.9,1.8,D
19.62664,-71.42986,332.7,0.49,0.4,2020-12-08,1742,1,nominal,2.0NRT,303,1.9,D
19.8599,-70.9259,332.6,0.46,0.39,2020-12-08,1742,1,nominal,2.0NRT,292.7,2.5,D
26.34612,-81.49716,327.3,0.49,0.65,2020-12-08,1742,1,nominal,2.0NRT,289.9,3.3,D
26.46577,-81.6101,331,0.49,0.65,2020-12-08,1742,1,nominal,2.0NRT,289.9,2.8,D
26.58767,-81.72892,345,0.5,0.66,2020-12-08,1742,1,nominal,2.0NRT,290,6.1,D
26.74507,-81.18552,327.5,0.46,0.63,2020-12-08,1742,1,nominal,2.0NRT,292.8,2.1,D
27.01897,-81.41753,333.9,0.46,0.64,2020-12-08,1742,1,nominal,2.0NRT,288.9,3.5,D
26.93186,-81.92679,328.6,0.5,0.66,2020-12-08,1742,1,nominal,2.0NRT,288.2,9.2,D
26.93067,-81.93166,332.2,0.5,0.66,2020-12-08,1742,1,nominal,2.0NRT,288.9,9.2,D
26.92947,-81.93656,355.7,0.5,0.66,2020-12-08,1742,1,nominal,2.0NRT,297.3,16.2,D
26.92826,-81.94146,331,0.5,0.66,2020-12-08,1742,1,nominal,2.0NRT,289.7,16.2,D
26.93771,-81.9286,367,0.5,0.66,2020-12-08,1742,1,high,2.0NRT,292.6,13.9,D
26.92665,-81.93327,353.5,0.5,0.66,2020-12-08,1742,1,nominal,2.0NRT,287.9,11.3,D
26.92542,-81.93816,355,0.5,0.66,2020-12-08,1742,1,nominal,2.0NRT,291.6,11.3,D
26.93373,-81.93019,367,0.5,0.66,2020-12-08,1742,1,high,2.0NRT,292.1,10.6,D
26.93251,-81.93506,352.8,0.5,0.66,2020-12-08,1742,1,nominal,2.0NRT,289.1,8.1,D
26.93128,-81.93994,328.5,0.5,0.66,2020-12-08,1742,1,nominal,2.0NRT,289.8,8.1,D
27.33707,-80.30714,330.8,0.39,0.59,2020-12-08,1742,1,nominal,2.0NRT,290.5,2.7,D
26.93959,-81.93198,332.5,0.5,0.66,2020-12-08,1742,1,nominal,2.0NRT,289.5,10.6,D
27.34329,-80.30488,367,0.39,0.59,2020-12-08,1742,1,high,2.0NRT,299.6,18,D
27.3442,-80.30105,326.6,0.39,0.59,2020-12-08,1742,1,nominal,2.0NRT,288.8,18,D
27.34238,-80.30871,354.9,0.39,0.59,2020-12-08,1742,1,nominal,2.0NRT,294,23.3,D
27.32695,-81.12824,326.4,0.44,0.62,2020-12-08,1742,1,nominal,2.0NRT,290.3,9.8,D
27.33251,-81.12993,367,0.44,0.62,2020-12-08,1742,1,high,2.0NRT,294.7,9.8,D
27.32953,-81.12807,367,0.44,0.62,2020-12-08,1742,1,high,2.0NRT,293.4,12.1,D
27.32848,-81.13236,343.2,0.44,0.62,2020-12-08,1742,1,nominal,2.0NRT,291.7,12.1,D
28.40537,-81.65139,335.5,0.45,0.63,2020-12-08,1742,1,nominal,2.0NRT,290.8,4.2,D
28.70216,-82.03898,325.9,0.46,0.64,2020-12-08,1742,1,nominal,2.0NRT,286,3.1,D
29.13937,-82.22765,338.6,0.46,0.64,2020-12-08,1742,1,nominal,2.0NRT,290.6,4.8,D
29.93749,-82.00842,333.5,0.43,0.62,2020-12-08,1742,1,nominal,2.0NRT,284.2,3.2,D
29.94298,-82.01021,325.2,0.43,0.62,2020-12-08,1742,1,nominal,2.0NRT,283.1,2.5,D
30.50399,-81.57603,326.9,0.39,0.6,2020-12-08,1742,1,nominal,2.0NRT,286.5,1.7,D
30.39068,-83.98956,327.4,0.55,0.68,2020-12-08,1742,1,nominal,2.0NRT,284.7,2.5,D
30.38901,-83.99136,328.7,0.55,0.68,2020-12-08,1742,1,nominal,2.0NRT,285.8,2.5,D
30.06267,-85.33273,353.1,0.66,0.73,2020-12-08,1742,1,nominal,2.0NRT,290.8,27.3,D
30.0645,-85.32616,356.4,0.66,0.73,2020-12-08,1742,1,low,2.0NRT,288.2,26.4,D
31.07657,-81.63483,326.4,0.38,0.59,2020-12-08,1742,1,nominal,2.0NRT,284.9,1.8,D
31.07452,-81.63294,331.2,0.38,0.59,2020-12-08,1742,1,nominal,2.0NRT,286.2,2.7,D
30.25572,-85.15817,345.1,0.64,0.72,2020-12-08,1742,1,nominal,2.0NRT,285.4,11.2,D
31.16367,-82.2545,337.4,0.42,0.61,2020-12-08,1742,1,nominal,2.0NRT,284.8,7.3,D
31.16263,-82.25871,355.8,0.42,0.61,2020-12-08,1742,1,nominal,2.0NRT,288.6,8.5,D
30.72941,-84.20908,332.8,0.55,0.68,2020-12-08,1742,1,nominal,2.0NRT,282.4,4,D
30.49749,-85.06554,355,0.63,0.72,2020-12-08,1742,1,nominal,2.0NRT,286.8,7.7,D
30.4958,-85.07168,335.9,0.63,0.72,2020-12-08,1742,1,nominal,2.0NRT,287.1,7.7,D
30.73337,-84.21303,330.3,0.55,0.68,2020-12-08,1742,1,nominal,2.0NRT,282.2,3.8,D
30.70047,-84.75266,329.1,0.59,0.7,2020-12-08,1742,1,nominal,2.0NRT,283.6,4.5,D
30.69628,-84.75125,335.3,0.59,0.7,2020-12-08,1742,1,nominal,2.0NRT,286.1,4.5,D
31.46661,-82.11454,334.2,0.4,0.6,2020-12-08,1742,1,nominal,2.0NRT,284,5,D
31.46559,-82.11864,350.3,0.4,0.6,2020-12-08,1742,1,nominal,2.0NRT,285.3,5,D
30.65794,-85.31322,346.4,0.64,0.72,2020-12-08,1742,1,nominal,2.0NRT,286.8,10.3,D
30.65617,-85.31413,337.1,0.64,0.72,2020-12-08,1742,1,nominal,2.0NRT,286,6.7,D
30.56408,-85.94112,328.5,0.7,0.75,2020-12-08,1742,1,nominal,2.0NRT,283.2,7.9,D
30.5621,-85.9481,346.3,0.7,0.75,2020-12-08,1742,1,nominal,2.0NRT,286.8,7.9,D
30.84803,-84.97465,349.6,0.61,0.71,2020-12-08,1742,1,nominal,2.0NRT,287.6,24.3,D
30.8497,-84.96857,355.9,0.61,0.71,2020-12-08,1742,1,low,2.0NRT,288,34,D
30.91445,-84.76629,326.5,0.59,0.7,2020-12-08,1742,1,nominal,2.0NRT,286,3.6,D
30.833,-85.10673,367,0.62,0.71,2020-12-08,1742,1,high,2.0NRT,302.8,100.1,D
30.83128,-85.11287,326.4,0.62,0.71,2020-12-08,1742,1,nominal,2.0NRT,286.7,52.7,D
